x,y,z
2.450000000000000000e+01,0.000000000000000000e+00,1.534730044362896706e+02
2.400000000000000000e+01,0.000000000000000000e+00,1.533498027826513521e+02
2.350000000000000000e+01,0.000000000000000000e+00,1.531502641326609933e+02
2.300000000000000000e+01,0.000000000000000000e+00,1.530292114945203821e+02
2.250000000000000000e+01,0.000000000000000000e+00,1.530000000000000000e+02
2.200000000000000000e+01,0.000000000000000000e+00,1.529707885054796179e+02
2.150000000000000000e+01,0.000000000000000000e+00,1.528497358673390352e+02
2.100000000000000000e+01,0.000000000000000000e+00,1.526501972173486763e+02
2.050000000000000000e+01,0.000000000000000000e+00,1.525269955637103578e+02
2.000000000000000000e+01,0.000000000000000000e+00,1.524730044362896706e+02
1.950000000000000000e+01,0.000000000000000000e+00,1.523497358673390352e+02
1.900000000000000000e+01,0.000000000000000000e+00,1.521479812865386521e+02
1.850000000000000000e+01,0.000000000000000000e+00,1.520000000000000000e+02
1.800000000000000000e+01,0.000000000000000000e+00,1.518519517981490594e+02
1.750000000000000000e+01,0.000000000000000000e+00,1.516480482018509690e+02
1.700000000000000000e+01,0.000000000000000000e+00,1.514999330846877115e+02
1.650000000000000000e+01,0.000000000000000000e+00,1.513497358673390067e+02
1.600000000000000000e+01,0.000000000000000000e+00,1.511209857228283227e+02
1.550000000000000000e+01,0.000000000000000000e+00,1.508767314310493930e+02
1.500000000000000000e+01,0.000000000000000000e+00,1.506232016536383185e+02
1.450000000000000000e+01,0.000000000000000000e+00,1.503767983463616815e+02
1.400000000000000000e+01,0.000000000000000000e+00,1.501232016536383185e+02
1.350000000000000000e+01,0.000000000000000000e+00,1.498767983463616815e+02
1.300000000000000000e+01,0.000000000000000000e+00,1.496232016536383185e+02
1.250000000000000000e+01,0.000000000000000000e+00,1.493767983463616815e+02
1.200000000000000000e+01,0.000000000000000000e+00,1.491232016536383185e+02
1.150000000000000000e+01,0.000000000000000000e+00,1.488767314310493930e+02
1.100000000000000000e+01,0.000000000000000000e+00,1.486209857228283227e+02
1.050000000000000000e+01,0.000000000000000000e+00,1.483497358673390067e+02
1.000000000000000000e+01,0.000000000000000000e+00,1.479999330846877115e+02
